date_calc,date_forecast,absolute_humidity_2m:gm3,air_density_2m:kgm3,ceiling_height_agl:m,clear_sky_energy_1h:J,clear_sky_rad:W,cloud_base_agl:m,dew_or_rime:idx,dew_point_2m:K,diffuse_rad:W,diffuse_rad_1h:J,direct_rad:W,direct_rad_1h:J,effective_cloud_cover:p,elevation:m,fresh_snow_12h:cm,fresh_snow_1h:cm,fresh_snow_24h:cm,fresh_snow_3h:cm,fresh_snow_6h:cm,is_day:idx,is_in_shadow:idx,msl_pressure:hPa,precip_5min:mm,precip_type_5min:idx,pressure_100m:hPa,pressure_50m:hPa,prob_rime:p,rain_water:kgm2,relative_humidity_1000hPa:p,sfc_pressure:hPa,snow_density:kgm3,snow_depth:cm,snow_drift:idx,snow_melt_10min:mm,snow_water:kgm2,sun_azimuth:d,sun_elevation:d,super_cooled_liquid_water:kgm2,t_1000hPa:K,total_cloud_cover:p,visibility:m,wind_speed_10m:ms,wind_speed_u_10m:ms,wind_speed_v_10m:ms,wind_speed_w_1000hPa:ms,pv_measurement,building
2022-11-09 08:00:30,2022-11-10 21:00:00,6.625,1.2155,2951.925,0.0,0.0,368.35,0.0,278.0,0.0,0.0,0.0,0.0,99.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,992.15,0.0,0.0,977.25,983.15,0.0,0.1,68.675,989.15,,0.0,0.0,0.0,0.2,328.2295,-40.57475,0.0,284.45,100.0,29706.3,4.8500004,-0.05,4.8500004,0.0,0.0,C
2022-11-09 08:00:30,2022-11-10 22:00:00,6.4,1.21325,2216.7,0.0,0.0,789.625,0.0,277.6,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,991.625,0.0,0.0,976.7,982.6,0.0,0.075,65.05,988.575,,0.0,0.0,0.0,0.22500001,347.25452,-43.114,0.075,284.9,100.0,45150.0,5.05,0.05,5.05,0.0,0.0,C
2022-11-09 08:00:30,2022-11-10 23:00:00,6.55,1.2105,2806.65,0.0,0.0,1385.9,0.0,277.925,0.0,0.0,0.0,0.0,97.675,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,990.775,0.0,0.0,975.94995,981.85,0.0,0.1,64.925,987.8,,0.0,0.0,0.0,0.35000002,97.0205,-43.449,0.05,285.35,100.0,20969.574,6.0,0.0,6.0,0.0,-0.0,C
2022-11-10 08:00:07,2022-11-11 00:00:00,6.8,1.2075,3974.6,0.0,0.0,1456.8,0.0,278.4,0.0,0.0,0.0,0.0,95.65,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,989.15,0.0,0.0,974.275,980.175,0.0,0.0,66.05,986.1,,0.0,0.0,0.0,0.35,25.175499,-41.9925,0.0,285.9,100.0,50947.45,5.15,1.45,4.85,0.0,-0.0,C
2022-11-10 08:00:07,2022-11-11 01:00:00,7.3,1.21175,2929.3,0.0,0.0,1485.95,0.0,279.45,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,990.775,0.075,0.75,975.9,981.775,0.0,0.15,71.475,987.75,,0.0,0.0,0.0,1.025,43.319748,-38.21975,0.05,285.825,100.0,28920.125,4.25,2.8,3.1,0.0,0.0,C
2022-11-10 08:00:07,2022-11-11 02:00:00,8.25,1.2195001,1140.0,0.0,0.0,1010.5,0.0,281.125,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,993.35,0.2875,1.0,978.4,984.375,0.0,0.3,84.600006,990.325,,0.0,0.0,0.0,1.625,59.78825,-32.97,0.1,284.725,100.0,2225.125,3.875,3.6,0.925,0.0,0.0,C
2022-11-10 08:00:07,2022-11-11 03:00:00,8.25,1.22275,1973.2001,0.0,0.0,938.8,0.0,281.125,0.0,0.0,0.0,0.0,99.825,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,995.55,0.17,1.0,980.45,986.45,0.0,0.2,89.975,992.45,,0.0,0.0,0.0,1.0,74.7615,-26.78725,0.05,283.4,100.0,4070.575,3.675,3.5749998,-0.8,0.0,0.0,C
2022-11-10 08:00:07,2022-11-11 04:00:00,8.025,1.2255,3380.875,0.0,0.0,1128.425,0.0,280.7,0.0,0.0,0.0,0.0,99.55,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,996.375,0.0275,0.25,981.3,987.3,0.0,0.025,89.05,993.325,,0.0,0.0,0.0,0.45,88.66375,-20.15275,0.0,283.375,100.0,8091.25,3.1,2.875,0.925,0.0,0.0,C
2022-11-10 08:00:07,2022-11-11 05:00:00,7.975,1.227,3736.725,0.0,0.0,769.65,0.75,280.625,0.0,0.0,0.0,0.0,99.45,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,996.6,0.0,0.0,981.525,987.525,0.0,0.0,90.35,993.55,,0.0,0.0,0.0,0.35000002,101.9555,-13.47625,0.0,283.95,100.0,9396.425,2.175,1.0,1.925,0.0,0.0,C
2022-11-10 08:00:07,2022-11-11 06:00:00,8.125,1.22675,5542.125,0.0,0.0,830.17505,1.0,280.875,0.0,0.0,0.0,0.0,98.85,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,996.95,0.0,0.0,981.85,987.85,0.0,0.0,91.325005,993.875,,0.0,0.0,0.0,0.25,115.046,-7.11625,0.0,284.225,100.0,11902.926,2.575,1.2,2.275,0.0,0.0,C
2022-11-10 08:00:07,2022-11-11 07:00:00,8.2,1.2255,5223.925,277.925,1.0,974.55,1.0,281.075,0.525,932.175,0.0,0.0,99.175,24.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,997.6,0.0,0.0,982.5,988.5,0.0,0.0,90.875,994.5,,0.0,0.0,0.0,0.15,128.2575,-1.40625,0.0,284.34998,100.0,18933.6,3.35,2.0249999,2.675,0.0,0.0,C
2022-11-10 08:00:07,2022-11-11 08:00:00,8.225,1.22525,4884.7,39719.773,26.65,976.9,0.75,281.125,16.175,30061.2,0.0,0.0,98.899994,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,998.275,0.0,0.0,983.1,989.1,0.0,0.0,89.925,995.1,,0.0,0.0,0.0,0.125,141.80925,3.3347502,0.0,284.4,100.0,22238.2,3.15,1.6,2.7,0.0,0.0,C
2022-11-10 08:00:07,2022-11-11 09:00:00,8.2,1.226,4214.6,169751.1,68.0,1689.7251,0.0,281.05,25.9,75744.7,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,998.825,0.0,0.0,983.7,989.675,0.0,0.0,89.125,995.7,,0.0,0.0,0.0,0.22500001,155.7875,6.8105,0.125,284.375,100.0,17454.225,2.9250002,1.25,2.7,0.0,3.9200000000000004,C
2022-11-10 08:00:07,2022-11-11 10:00:00,8.1,1.2255,3424.25,306921.12,98.975006,2397.1,0.0,280.85,22.675,87397.6,0.0,0.625,100.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,999.35,0.0,0.0,984.2,990.2,0.0,0.0,86.275,996.2,,0.0,0.0,0.0,0.3,170.13174,8.777,0.2,284.25,100.0,11818.575,3.6750002,2.1,2.975,0.0,39.2,C
2022-11-10 08:00:07,2022-11-11 11:00:00,8.0,1.224,3085.1748,374280.25,104.15,2271.5,0.0,280.7,27.45,90201.03,0.0,6.6,100.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,999.925,0.0,0.0,984.775,990.725,0.0,0.075,83.775,996.725,,0.0,0.0,0.0,0.4,184.64925,9.0825,0.2,284.1,100.0,6971.4,4.8,3.225,3.5,0.0,51.940000000000005,C
2022-11-10 08:00:07,2022-11-11 12:00:00,8.15,1.22525,2786.65,341826.4,81.525,1947.125,0.0,280.95,19.35,84305.125,0.025,67.7,100.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000.35,0.0,0.0,985.15,991.15,0.0,0.1,84.875,997.15,,0.0,0.0,0.0,0.57500005,199.08325,7.70275,0.175,283.925,100.0,5785.85,4.4,2.6,3.55,0.0,44.1,C
2022-11-10 08:00:07,2022-11-11 13:00:00,8.35,1.2275,2287.3,223099.33,41.15,1718.7,0.0,281.3,11.925,56329.7,0.2,413.325,100.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1000.35,0.0,0.0,985.2,991.2,0.0,0.1,86.5,997.2,,0.0,0.0,0.0,0.52500004,213.20801,4.74575,0.175,283.975,100.0,5095.5,3.525,1.125,3.325,0.0,39.2,C
2022-11-10 08:00:07,2022-11-11 14:00:00,8.424999,1.228,1744.5,78992.35,6.1,1233.35,0.0,281.475,1.5500001,24232.826,0.0,351.625,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,999.95,0.0,0.0,984.85,990.85,0.0,0.1,87.25,996.9,,0.0,0.0,0.0,0.275,226.91075,0.42800003,0.2,284.35,100.0,5396.6,2.775,-0.099999994,2.75,0.0,10.780000000000001,C
2022-11-10 08:00:07,2022-11-11 15:00:00,8.375,1.228,1599.275,4215.8,0.0,1112.275,0.0,281.375,0.0,2789.15,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,999.45,0.044999998,0.75,984.35,990.35,0.0,0.15,87.725,996.375,,0.0,0.0,0.0,0.3,240.226,-4.969,0.2,284.85,100.0,5011.175,2.375,-0.8,2.25,0.0,0.0,C
2022-11-10 08:00:07,2022-11-11 16:00:00,8.2,1.229,1482.85,0.0,0.0,1113.875,0.5,281.05,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,998.925,0.13499999,1.0,983.825,989.825,0.0,0.3,88.3,995.85,,0.0,0.0,0.0,0.65,253.328,-11.1325,0.275,285.05,100.0,2991.25,1.7,-0.9,1.475,0.0,0.0,C
2022-11-10 08:00:07,2022-11-11 17:00:00,8.125,1.2295,1352.6,0.0,0.0,1130.35,1.0,280.875,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,998.85,0.19,1.0,983.775,989.775,0.0,0.4,89.525,995.825,,0.0,0.0,0.0,0.85,266.504,-17.73475,0.375,284.35,100.0,2362.525,0.825,-0.575,0.575,0.0,0.0,C
2022-11-10 08:00:07,2022-11-11 18:00:00,7.975,1.2295,1200.775,0.0,0.0,1148.325,1.0,280.625,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,999.4,0.16250001,1.0,984.25,990.275,0.0,0.32500002,90.375,996.3,,0.0,0.0,0.0,0.55,280.135,-24.42825,0.425,283.35,100.0,2750.0,0.47500002,0.4,0.17500001,0.0,0.0,C
2022-11-10 08:00:07,2022-11-11 19:00:00,7.95,1.233,1159.0,0.0,0.0,1001.725,1.0,280.55,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.5,0.120000005,1.0,985.3,991.3,0.0,0.275,91.6,997.4,,0.0,0.0,0.0,0.3,294.66925,-30.824749,0.3,283.125,100.0,3179.575,1.5999999,1.35,0.825,0.0,0.0,C
2022-11-10 08:00:07,2022-11-11 20:00:00,8.225,1.2327499,1062.1749,0.0,0.0,879.05,1.0,281.075,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1002.175,0.1025,1.0,987.0,993.0,0.0,0.22500001,92.275,999.05,,0.0,0.0,0.0,0.25,310.56024,-36.471,0.25,283.6,100.0,3319.85,2.95,2.7,0.975,0.0,0.0,C
2022-11-10 08:00:07,2022-11-11 21:00:00,8.575,1.2305,917.675,0.0,0.0,715.75,0.75,281.7,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1003.9,0.085,1.0,988.7,994.7,0.0,0.2,90.325,1000.8,,0.0,0.0,0.0,0.3,328.10773,-40.83925,0.22500001,283.75,100.0,3601.875,4.3,4.175,0.875,0.0,0.0,C
2022-11-10 08:00:07,2022-11-11 22:00:00,8.7,1.231,875.175,0.0,0.0,637.775,0.0,281.95,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1005.65,0.087500006,1.0,990.375,996.375,0.0,0.125,89.15,1002.45,,0.0,0.0,0.0,0.4,347.1815,-43.3895,0.4,283.55,100.0,3838.0,5.3500004,5.1499996,1.5,0.0,0.0,C
2022-11-10 08:00:07,2022-11-11 23:00:00,8.6,1.233,1526.1,0.0,0.0,525.55,0.0,281.8,0.0,0.0,0.0,0.0,99.675,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1007.2,0.0225,0.25,991.95,998.0,0.0,0.075,88.675,1004.05,,0.0,0.0,0.0,0.15,97.00875,-43.729248,0.25,283.3,99.825,6672.6,5.8,5.575,1.525,0.0,-0.0,C
2022-11-11 08:00:16,2022-11-12 00:00:00,8.4,1.23225,1337.575,0.0,0.0,480.95,0.0,281.425,0.0,0.0,0.0,0.0,93.225,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1007.05,0.0,0.0,991.85,997.875,0.0,0.0,87.45,1003.9,,0.0,0.0,0.0,0.0,25.21275,-42.267,0.075,283.275,93.3,18865.35,6.625,6.45,1.3,0.0,-0.0,C
2022-11-11 08:00:16,2022-11-12 01:00:00,8.3,1.2344999,1134.1,0.0,0.0,369.775,0.0,281.25,0.0,0.0,0.0,0.0,80.225,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1008.275,0.0,0.0,993.1,999.15,0.0,0.0,86.75,1005.15,,0.0,0.0,0.0,0.0,43.399002,-38.48875,0.0,283.125,80.225,30155.75,6.95,6.7,1.75,0.0,0.0,C
2022-11-11 08:00:16,2022-11-12 02:00:00,8.1,1.235,629.9,0.0,0.0,529.925,0.0,280.95,0.0,0.0,0.0,0.0,91.55,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1009.44995,0.0,0.0,994.225,1000.275,0.0,0.0,84.7,1006.325,,0.0,0.0,0.0,0.0,59.8905,-33.2325,0.0,283.075,91.55,38235.227,7.15,6.85,2.0749998,0.0,0.0,C
2022-11-11 08:00:16,2022-11-12 03:00:00,7.85,1.236,622.625,0.0,0.0,511.9,0.0,280.5,0.0,0.0,0.0,0.0,85.375,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1010.6,0.0,0.0,995.35,1001.425,0.0,0.0,81.825,1007.45,,0.0,0.0,0.0,0.0,74.873245,-27.04475,0.0,283.05,85.375,39166.723,7.475,7.225,1.9,0.0,0.0,C
2022-11-11 08:00:16,2022-11-12 04:00:00,7.625,1.23775,609.0,0.0,0.0,423.1,0.0,280.05,0.0,0.0,0.0,0.0,95.225,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1011.9,0.0,0.0,996.65,1002.65,0.0,0.0,80.15,1008.75,,0.0,0.0,0.0,0.0,88.775,-20.4085,0.0,282.875,95.275,41426.074,7.525,7.4,1.425,0.0,0.0,C
2022-11-11 08:00:16,2022-11-12 05:00:00,7.6,1.2395,529.45,0.0,0.0,372.15,0.0,279.95,0.0,0.0,0.0,0.0,91.825,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1013.2,0.0,0.0,997.9,1003.975,0.0,0.0,79.975,1010.05,,0.0,0.0,0.0,0.0,102.06,-13.733,0.0,282.675,91.925,39081.574,7.4,7.3,1.2,0.0,0.0,C
2022-11-11 08:00:16,2022-11-12 06:00:00,7.575,1.24175,573.7,0.0,0.0,353.2,0.0,279.95,0.0,0.0,0.0,0.0,82.25,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1014.6,0.0,0.0,999.325,1005.375,0.0,0.0,80.55,1011.475,,0.0,0.0,0.0,0.0,115.138,-7.3765,0.0,282.4,82.600006,33567.15,7.275,7.1749997,1.2,0.0,0.0,C
2022-11-11 08:00:16,2022-11-12 07:00:00,7.5,1.243,525.1,141.3,0.5,480.84998,0.0,279.84998,0.375,653.425,0.0,0.0,77.825,24.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1016.1,0.0,0.0,1000.775,1006.85,0.0,0.0,80.325005,1012.95,,0.0,0.0,0.0,0.0,128.33301,-1.6717501,0.0,282.275,79.075,40345.8,7.05,6.95,1.1750001,0.0,0.0,C
2022-11-11 08:00:16,2022-11-12 08:00:00,7.55,1.2435,509.79996,34076.773,24.150002,501.225,0.0,279.95,16.35,30129.824,0.0,0.0,76.225,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1017.625,0.0,0.0,1002.175,1008.25,0.0,0.0,80.75,1014.375,,0.0,0.0,0.0,0.0,141.86275,3.0635,0.0,282.17502,79.75,45108.45,6.6,6.55,0.95,0.0,0.0,C
2022-11-11 08:00:16,2022-11-12 09:00:00,7.6749997,1.244,541.05,157966.38,64.05,321.3,0.0,280.15002,35.125,92725.85,26.8,48267.176,91.9,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1018.95,0.0,0.0,1003.45,1009.55,0.0,0.0,81.4,1015.65,,0.0,0.0,0.0,0.0,155.8135,6.53575,0.0,282.15002,94.275,50770.523,6.15,6.15,0.65,0.0,11.76,C
2022-11-11 08:00:16,2022-11-12 10:00:00,7.775,1.244,619.975,291297.0,94.375,371.525,0.0,280.4,44.6,143589.2,39.45,119305.58,83.875,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1020.125,0.0,0.0,1004.575,1010.65,0.0,0.0,81.65,1016.80005,,0.0,0.0,0.0,0.0,170.126,8.500999,0.0,282.225,85.0,43719.1,5.7,5.65,0.6,0.0,45.08,C
2022-11-11 08:00:16,2022-11-12 11:00:00,7.9,1.24475,664.6,357566.22,99.55,459.2,0.0,280.65002,46.375,163831.53,42.05,146733.75,68.225,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1021.1,0.0,0.0,1005.575,1011.65,0.0,0.0,82.3,1017.80005,,0.0,0.0,0.0,0.0,184.61075,8.809,0.0,282.3,69.875,27128.275,5.3500004,5.3250003,0.525,0.0,37.24,C
2022-11-11 08:00:16,2022-11-12 12:00:00,8.0,1.2475,652.6,325870.94,77.4,453.7,0.0,280.775,36.675,149512.83,31.725,132814.34,69.925,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1022.0,0.044999998,0.75,1006.5,1012.6,0.0,0.0,83.5,1018.7,,0.0,0.0,0.0,0.0,199.0135,7.4355,0.0,282.15,74.375,24559.875,5.3,5.275,0.425,0.0,74.48,C
2022-11-11 08:00:16,2022-11-12 13:00:00,8.1,1.2505,592.94995,210098.83,38.2,400.475,0.0,280.9,21.225,104184.58,11.325,77528.33,78.025,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1022.925,0.015,0.25,1007.35,1013.475,0.0,0.0,85.325,1019.625,,0.0,0.0,0.0,0.0,213.1105,4.4875,0.0,281.9,81.1,27068.852,4.95,4.95,0.4,0.0,64.68,C
2022-11-11 08:00:16,2022-11-12 14:00:00,8.025,1.25375,535.65,71739.23,5.125,379.925,0.0,280.8,3.0500002,43686.824,0.0,20409.352,77.225,24.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1023.7,0.0,0.0,1008.2,1014.35,0.0,0.0,86.775,1020.5,,0.0,0.0,0.0,0.0,226.79074,0.17950001,0.0,281.75,78.05,28736.65,4.35,4.3,0.45000002,0.0,18.62,C
2022-11-11 08:00:16,2022-11-12 15:00:00,7.95,1.2574999,605.9,3372.4502,0.0,417.5,0.0,280.6,0.0,5523.275,0.0,0.0,68.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.275,0.0,0.0,1008.825,1014.95,0.0,0.0,87.1,1021.125,,0.0,0.0,0.0,0.0,240.0885,-5.2085,0.0,281.475,69.425,31099.35,3.625,3.55,0.725,0.0,0.0,C
2022-11-11 08:00:16,2022-11-12 16:00:00,7.8,1.26175,,0.0,0.0,410.5,0.0,280.25,0.0,0.0,0.0,0.0,46.825,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.825,0.0,0.0,1009.4,1015.575,0.0,0.0,87.05,1021.75,,0.0,0.0,0.0,0.0,253.17676,-11.3654995,0.0,281.2,47.199997,33392.875,3.35,3.075,1.125,0.0,0.0,C
2022-11-11 08:00:16,2022-11-12 17:00:00,7.575,1.2645,,0.0,0.0,746.2,0.0,279.85,0.0,0.0,0.0,0.0,37.05,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025.475,0.0,0.0,1009.975,1016.15,0.0,0.0,86.2,1022.35,,0.0,0.0,0.0,0.0,266.34326,-17.9645,0.0,281.0,38.95,39050.2,2.975,2.425,1.725,0.0,0.0,C
2022-11-11 08:00:16,2022-11-12 18:00:00,7.3500004,1.268,5354.1,0.0,0.0,1253.3251,1.0,279.35,0.0,0.0,0.0,0.0,38.775,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1026.1,0.0,0.0,1010.65,1016.825,0.0,0.0,85.25,1023.05,,0.0,0.0,0.0,0.0,279.9685,-24.659,0.0,280.84998,42.225,41350.3,2.8,1.85,2.05,0.0,0.0,C
2022-11-11 08:00:16,2022-11-12 19:00:00,7.1749997,1.2705,5297.75,0.0,0.0,2897.2751,1.0,279.025,0.0,0.0,0.0,0.0,62.25,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1026.725,0.0,0.0,1011.25,1017.45,0.0,0.0,84.125,1023.65,,0.0,0.0,0.0,0.0,294.50348,-31.0615,0.0,280.8,62.675003,42135.85,2.725,1.425,2.3,0.0,0.0,C
2022-11-11 08:00:16,2022-11-12 20:00:00,7.025,1.2725,5165.25,0.0,0.0,4943.55,1.0,278.7,0.0,0.0,0.0,0.0,91.075,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1027.35,0.0,0.0,1011.8,1018.0,0.0,0.0,83.35,1024.225,,0.0,0.0,0.0,0.0,310.406,-36.71775,0.0,280.875,92.15,42275.773,2.45,1.025,2.25,0.0,0.0,C
2022-11-11 08:00:16,2022-11-12 21:00:00,6.825,1.2765,5447.0,0.0,0.0,5131.85,1.0,278.2,0.0,0.0,0.0,0.0,84.8,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1027.75,0.0,0.0,1012.2,1018.425,0.0,0.0,82.8,1024.675,,0.0,0.0,0.0,0.0,327.98224,-41.0985,0.0,281.05,93.275,42237.074,1.9499999,0.5,1.875,0.0,0.0,C
2022-11-11 08:00:16,2022-11-12 22:00:00,6.45,1.28275,5681.85,0.0,0.0,5422.55,1.0,277.4,0.0,0.0,0.0,0.0,71.425,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1028.075,0.0,0.0,1012.55,1018.775,0.0,0.0,82.6,1025.05,,0.0,0.0,0.0,0.0,347.104,-43.6595,0.0,281.17502,87.2,39425.4,1.6500001,0.15,1.6500001,0.0,0.0,C
2022-11-11 08:00:16,2022-11-12 23:00:00,6.125,1.2875,5003.5996,0.0,0.0,4766.675,1.0,276.55,0.0,0.0,0.0,0.0,83.875,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1028.225,0.0,0.0,1012.8,1019.1,0.0,0.0,83.675,1025.4,,0.0,0.0,0.0,0.0,96.99225,-44.00475,0.0,281.2,88.825,38147.2,1.475,0.025,1.475,0.0,-0.0,C
2022-11-12 08:00:16,2022-11-13 00:00:00,6.6,1.28075,5582.875,0.0,0.0,610.85,1.0,277.7,0.0,0.0,0.0,0.0,88.825,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1028.075,0.0,0.0,1012.55,1018.8,0.0,0.0,85.8,1025.1,,0.0,0.0,0.0,0.0,25.244001,-42.53725,0.0,281.075,97.0,41428.1,1.4,-0.2,1.4,0.0,-0.0,C
2022-11-12 08:00:16,2022-11-13 01:00:00,6.4,1.283,4854.1,0.0,0.0,1016.675,1.0,277.25,0.0,0.0,0.0,0.0,97.45,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1027.925,0.0,0.0,1012.4,1018.675,0.0,0.0,85.0,1024.95,,0.0,0.0,0.0,0.0,43.4725,-38.75375,0.0,281.17502,99.55,40357.35,1.3249999,-0.32500002,1.25,0.0,0.0,C
2022-11-12 08:00:16,2022-11-13 02:00:00,6.2,1.28525,4658.8,0.0,0.0,1938.5,1.0,276.8,0.0,0.0,0.0,0.0,99.475,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1027.575,0.0,0.0,1012.05,1018.325,0.0,0.0,83.825,1024.625,,0.0,0.0,0.0,0.0,59.9875,-33.49125,0.0,281.225,99.85,38387.477,1.2,-0.4,1.1750001,0.0,0.0,C
2022-11-12 08:00:16,2022-11-13 03:00:00,6.1499996,1.2857499,4394.675,0.0,0.0,2435.5,1.0,276.625,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1027.1499,0.0,0.0,1011.625,1017.9,0.0,0.0,81.85,1024.2,,0.0,0.0,0.0,0.05,74.97925,-27.29875,0.0,281.075,100.0,35395.727,1.3,-0.4,1.25,0.0,0.0,C
2022-11-12 08:00:16,2022-11-13 04:00:00,6.3500004,1.2825,3925.5999,0.0,0.0,2852.675,1.0,277.15,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1026.875,0.0,0.0,1011.375,1017.625,0.0,0.0,79.95,1023.925,,0.0,0.0,0.0,0.1,88.88075,-20.66125,0.025,280.8,100.0,34614.0,1.375,-0.45,1.25,0.0,0.0,C
2022-11-12 08:00:16,2022-11-13 05:00:00,6.525,1.27925,3342.6,0.0,0.0,2979.1,1.0,277.55,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1026.55,0.0,0.0,1011.1,1017.35,0.0,0.0,79.6,1023.6,,0.0,0.0,0.0,0.1,102.159,-13.98675,0.125,280.6,100.0,31045.975,1.125,-0.65,0.9,0.0,0.0,C
2022-11-12 08:00:16,2022-11-13 06:00:00,6.7,1.2755,2796.45,0.0,0.0,2091.325,1.0,277.925,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1026.3501,0.0,0.0,1010.875,1017.1,0.0,0.0,80.15,1023.35,,0.0,0.0,0.0,0.2,115.22525,-7.63375,0.2,280.4,100.0,25908.75,1.05,-0.875,0.6,0.0,0.0,C
2022-11-12 08:00:16,2022-11-13 07:00:00,6.8250003,1.272,2541.125,6.425,0.025,1429.975,0.75,278.3,0.0,14.05,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1026.5,0.0,0.0,1010.875,1017.07495,0.0,0.0,82.425,1023.325,,0.0,0.0,0.0,0.2,128.4035,-1.93375,0.3,279.775,100.0,17551.275,1.05,-0.95,0.45,0.0,0.0,C
2022-11-12 08:00:16,2022-11-13 08:00:00,6.925,1.2695,2346.3,28618.574,21.775,1607.85,0.0,278.5,4.775,8591.5,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1026.525,0.0,0.0,1010.875,1017.075,0.0,0.0,83.1,1023.3,,0.0,0.0,0.0,0.125,141.91075,2.79675,0.35000002,279.5,100.0,10044.05,1.05,-1.05,0.1,0.0,0.0,C
2022-11-12 08:00:16,2022-11-13 09:00:00,7.0,1.26775,2100.2,146749.83,60.225002,1860.2,0.0,278.7,10.225,26975.176,0.0,0.6,100.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1026.2,0.0,0.0,1010.525,1016.725,0.0,0.0,80.85,1022.95,,0.0,0.0,0.0,0.0,155.83475,6.26525,0.32500002,279.75,100.0,26706.426,1.45,-1.4,-0.45000002,0.0,18.62,C
